Modeling	Genome	Element	Carrying_capacity	Rate	Initial_cost	AIC_Uniform	AIC_Linear	AIC_Exponential	BIC_Uniform	BIC_Linear	BIC_Exponential	Best_AIC	Best_BIC	P_Carrying_capacity	P_Rate	P_Initial_cost
Successful	GCF_004634625.1_ASM463462v1	Hydrogen bonds	8.07670337054322	0.148244648996045	7.41480319642261	-148.305188066209	-177.775316469606	-265.529549903541	-143.114948365939	-169.989956919202	-255.149070503002	6.38450376087377e-199	3.92761924570794e-11	3.93355222020623e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634645.1_ASM463464v1	Hydrogen bonds	8.07653046480626	0.15286993936684	7.40942399659313	-154.772813399046	-184.616533063678	-282.809758462346	-149.582573698777	-176.831173513275	-272.429279061808	8.49104547373156e-203	2.23811534387258e-12	1.36584377994549e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_004634665.1_ASM463466v1	Hydrogen bonds	8.07657202968522	0.15153227323039	7.40817886430428	-152.919502319833	-182.66564051805	-280.017043795319	-147.729262619564	-174.880280967646	-269.63656439478	3.84096085149534e-202	2.89927613875012e-12	2.45110420446104e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_004634685.1_ASM463468v1	Hydrogen bonds	8.07717323271281	0.14873449028394	7.41382357981165	-148.57931376106	-177.788593766797	-266.542568604113	-143.389074060791	-170.003234216394	-256.162089203575	3.65961264358837e-199	3.24012660825668e-11	3.19020136535438e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634705.1_ASM463470v1	Hydrogen bonds	8.0771485689786	0.148638974649032	7.41352649658282	-148.385498709355	-177.643500097829	-266.279532428187	-143.195259009086	-169.858140547425	-255.899053027649	4.20804045012742e-199	3.29995982116316e-11	3.42911753821737e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634725.1_ASM463472v1	Hydrogen bonds	8.07732008004391	0.147719967616831	7.41490920014379	-147.085854202502	-176.255746109904	-262.845151491492	-141.895614502232	-168.4703865595	-252.464672090953	AIC_Exponential	BIC_Exponential	2.48606718265227e-198	5.72429967390706e-11	1.04981964231896e-100
Successful	GCF_004634745.1_ASM463474v1	Hydrogen bonds	8.0771245728638	0.148706796159488	7.41252974272719	-147.793484617225	-176.95965260747	-264.849268307869	-142.603244916956	-169.174293057066	-254.468788907331	8.3537690012681e-199	4.09082814827216e-11	7.10071952780772e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634765.1_ASM463476v1	Hydrogen bonds	8.07683824338233	0.148677214084221	7.41366481544172	-148.794059965948	-178.06237643468	-267.266013687476	-143.603820265679	-170.277016884276	-256.885534286937	2.60536579358577e-199	2.84323511809682e-11	2.18837060618126e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634785.1_ASM463478v1	Hydrogen bonds	8.076272110987	0.1510989226581	7.40848732942581	-151.519566527589	-181.035137851867	-275.331932426289	-146.32932682732	-173.249778301464	-264.95145302575	3.93122458705299e-201	6.96967868430124e-12	1.82943664474553e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004634805.1_ASM463480v1	Hydrogen bonds	8.07740743250822	0.147538783629833	7.41373437469236	-146.449372440549	-175.651953010342	-261.998152633183	-141.25913274028	-167.866593459938	-251.617673232645	3.83201228492931e-198	6.04711121538832e-11	1.42158984664008e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004634825.1_ASM463482v1	Hydrogen bonds	8.07737765545677	0.147393040051418	7.41466619687443	-146.558321011127	-175.715776541457	-261.955405687906	-141.368081310858	-167.930416991053	-251.574926287367	3.98431135936961e-198	6.2894687874808e-11	1.3331287006457e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004634845.1_ASM463484v1	Hydrogen bonds	8.07726141288715	0.148254626714348	7.41456735701471	-148.116532787752	-177.349799355954	-265.45481451186	-142.926293087483	-169.56443980555	-255.074335111322	6.57001026122007e-199	3.81369418842602e-11	4.07745991627373e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634865.1_ASM463486v1	Hydrogen bonds	8.07734251064602	0.147628223568804	7.41446539462651	-147.039643359017	-176.23856598172	-263.21622746316	-141.849403658747	-168.453206431316	-252.835748062622	2.10044371100612e-198	5.15029621495248e-11	8.3331597320303e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634885.1_ASM463488v1	Hydrogen bonds	8.07725007532972	0.14786461703345	7.41462570401689	-147.318613568868	-176.490418701406	-263.492563065891	-142.128373868599	-168.705059151002	-253.112083665353	1.78555178062369e-198	5.14655356255978e-11	8.36799441789549e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634905.1_ASM463490v1	Hydrogen bonds	8.07698709848134	0.148244954412518	7.41495919726093	-148.065638191825	-177.278124444794	-264.810982527968	-142.875398491556	-169.492764894391	-254.43050312743	9.01486398663459e-199	4.44011285984375e-11	5.53971521539862e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004634925.1_ASM463492v1	Hydrogen bonds	8.07689090452712	0.149758932566813	7.41021119019707	-149.574165452287	-178.988980509173	-270.400926888454	-144.383925752017	-171.20362095877	-260.020447487915	4.99914272997475e-200	1.53588366483649e-11	9.04116071249201e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004635085.1_ASM463508v1	Hydrogen bonds	8.07734717998874	0.147738496664698	7.4139045430066	-147.01449837278	-176.263712315604	-263.324772822417	-141.824258672511	-168.4783527652	-252.944293421879	AIC_Exponential	BIC_Exponential	1.96586176179849e-198	4.97508338329742e-11	8.43341891632486e-101
Successful	GCF_004635105.1_ASM463510v1	Hydrogen bonds	8.07737628807472	0.147578947939507	7.41414451524652	-146.772388071037	-176.001971428721	-262.677493905123	-141.582148370768	-168.216611878317	-252.297014504585	2.74346420850147e-198	5.52119515056094e-11	1.04943678247156e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635125.1_ASM463512v1	Hydrogen bonds	8.07740544675144	0.147419522609573	7.41438441770553	-146.530226858898	-175.740068136355	-262.032357983285	-141.339987158629	-167.954708585951	-251.651878582746	3.82481078334889e-198	6.12254499467832e-11	1.30451255960875e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635145.1_ASM463514v1	Hydrogen bonds	8.07735417931909	0.147345975956224	7.41441772509874	-146.510393378437	-175.687291980382	-262.052459462559	-141.320153678168	-167.901932429978	-251.671980062021	3.82506815833344e-198	6.06351995317082e-11	1.23895162590795e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635165.1_ASM463516v1	Hydrogen bonds	8.07736444542239	0.147404868885571	7.41433972643613	-146.525805413176	-175.720084046432	-262.049731351762	-141.335565712907	-167.934724496029	-251.669251951224	3.80162070572887e-198	6.08932913724836e-11	1.28341782281206e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635185.1_ASM463518v1	Hydrogen bonds	8.07736926080685	0.147556183278823	7.41412726782378	-146.747274280908	-175.951657889148	-262.646967717582	-141.557034580638	-168.166298338744	-252.266488317044	2.7925673957957e-198	5.52977850444181e-11	1.05117572459002e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635205.1_ASM463520v1	Hydrogen bonds	8.07736444542239	0.147404868885571	7.41433972643613	-146.525805413176	-175.720084046432	-262.049731351762	-141.335565712907	-167.934724496029	-251.669251951224	3.80162070572887e-198	6.08932913724836e-11	1.28341782281206e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635225.1_ASM463522v1	Hydrogen bonds	8.07736444542239	0.147404868885571	7.41433972643613	-146.525805413176	-175.720084046432	-262.049731351762	-141.335565712907	-167.934724496029	-251.669251951224	3.80162070572887e-198	6.08932913724836e-11	1.28341782281206e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635245.1_ASM463524v1	Hydrogen bonds	8.07733526629857	0.14756430846986	7.41409966350706	-146.767863963639	-175.981837906119	-262.694706741401	-141.57762426337	-168.196478355715	-252.314227340863	2.7269721221091e-198	5.49118003242343e-11	1.03253696570977e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635265.1_ASM463526v1	Hydrogen bonds	8.07735744803833	0.147381960449501	7.41432290392	-146.500507193335	-175.669588247491	-262.018639914779	-141.310267493066	-167.884228697087	-251.638160514241	3.87074479240916e-198	6.09929387275435e-11	1.28575614049277e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635285.1_ASM463528v1	Hydrogen bonds	8.07730615728196	0.147723740057527	7.41385990889408	-147.009871473781	-176.243429211432	-263.341823762078	-141.819631773512	-168.458069661028	-252.961344361539	1.95421678142586e-198	4.94805426664338e-11	8.29770762334143e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635305.1_ASM463530v1	Hydrogen bonds	8.0772991201085	0.147700875062313	7.41384295170313	-146.984732910395	-176.193035696395	-263.31114192527	-141.794493210126	-168.407676145991	-252.930662524732	1.98932977813512e-198	4.95596836554698e-11	8.31175564258451e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635325.1_ASM463532v1	Hydrogen bonds	8.0773492441159	0.147857778296987	7.41325383476923	-146.93333463825	-176.175218901002	-263.29055507919	-141.743094937981	-168.389859350599	-252.910075678652	AIC_Exponential	BIC_Exponential	1.96968144293752e-198	4.91314863597605e-11	9.1895511622399e-101
Successful	GCF_004635345.1_ASM463534v1	Hydrogen bonds	8.07736444542239	0.147404868885571	7.41433972643613	-146.525805413176	-175.720084046432	-262.049731351762	-141.335565712907	-167.934724496029	-251.669251951224	3.80162070572887e-198	6.08932913724836e-11	1.28341782281206e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635365.1_ASM463536v1	Hydrogen bonds	8.0773083302706	0.147733405570629	7.41387147486597	-147.012356351439	-176.246582692938	-263.324042825151	-141.82211665117	-168.461223142534	-252.943563424613	1.96869201511639e-198	4.97357973441077e-11	8.41554662981745e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635385.1_ASM463538v1	Hydrogen bonds	8.07736983863239	0.148144290818617	7.41407741083246	-147.37413594404	-176.611522451102	-263.613756979256	-142.18389624377	-168.826162900698	-253.233277578717	1.62430534371794e-198	5.05641062739939e-11	9.26691225186753e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635405.1_ASM463540v1	Hydrogen bonds	8.07743610931219	0.147912814658287	7.41346640283919	-147.220442208346	-176.525530534353	-264.056422808494	-142.030202508077	-168.740170983949	-253.675943407955	1.34802570344667e-198	4.34615616834976e-11	6.55635885300363e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635425.1_ASM463542v1	Hydrogen bonds	8.07733526629857	0.14756430846986	7.41409966350706	-146.767863963639	-175.981837906119	-262.694706741401	-141.57762426337	-168.196478355715	-252.314227340863	2.7269721221091e-198	5.49118003242343e-11	1.03253696570977e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635445.1_ASM463544v1	Hydrogen bonds	8.07734759764168	0.147748489547914	7.41365548823905	-146.764803587156	-175.948900420338	-262.648508272051	-141.574563886887	-168.163540869934	-252.268028871513	2.7254429938941e-198	5.54660179578545e-11	1.17437168626214e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635465.1_ASM463546v1	Hydrogen bonds	8.07739025897656	0.147546430063198	7.41424000839892	-146.698183245333	-175.865676568817	-262.436342503343	-141.507943545064	-168.080317018413	-252.055863102805	3.09565631574027e-198	5.76267992528843e-11	1.15622709211409e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635485.1_ASM463548v1	Hydrogen bonds	8.07743585696561	0.146659166215925	7.41624078286801	-145.715824052793	-174.847191871817	-259.524888755736	-140.525584352524	-167.061832321414	-249.144409355197	1.41821313964314e-197	9.43758992763908e-11	2.79960151453568e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635505.1_ASM463550v1	Hydrogen bonds	8.0772336664173	0.148273259177369	7.41446630973735	-148.108043388466	-177.301261939382	-265.4431916801	-142.917803688197	-169.515902388978	-255.062712279562	6.59435308291707e-199	3.81661800618119e-11	4.1463372547665e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635525.1_ASM463552v1	Hydrogen bonds	8.0772974121273	0.148117456325347	7.41482800182916	-147.71972339206	-176.864772699678	-264.222166284367	-142.529483691791	-169.079413149275	-253.841686883829	1.21409193889135e-198	4.726741790869e-11	6.81056577948807e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635545.1_ASM463554v1	Hydrogen bonds	8.07739027134899	0.14754634824211	7.4142402392535	-146.702376007572	-175.874196646693	-262.450398744556	-141.512136307302	-168.088837096289	-252.069919344017	3.07468890106641e-198	5.74824619880694e-11	1.14836885353957e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635565.1_ASM463556v1	Hydrogen bonds	8.07742645084203	0.147728552673908	7.41396787357394	-146.760561431573	-175.960392363324	-262.507032007473	-141.570321731304	-168.17503281292	-252.126552606935	AIC_Exponential	BIC_Exponential	2.92319807437651e-198	5.74569291371524e-11	1.24116299100906e-100
Successful	GCF_004635585.1_ASM463558v1	Hydrogen bonds	8.07725439021266	0.147470373783602	7.41594552469185	-147.000406791573	-176.132925200991	-262.258496088814	-141.810167091303	-168.347565650588	-251.878016688275	3.40991057844197e-198	6.51159296030927e-11	1.20474896751056e-100	AIC_Exponential	BIC_Exponential
Successful	GCF_004635605.1_ASM463560v1	Hydrogen bonds	8.07679587395131	0.15045251379001	7.40968992526291	-151.258867928601	-180.785329588221	-275.256952547093	-146.068628228332	-172.999970037817	-264.876473146555	4.37365509604311e-201	6.6533981143478e-12	1.30258232174419e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004635625.1_ASM463562v1	Hydrogen bonds	8.07634452582926	0.152608683623468	7.40710957308491	-154.297270780443	-183.818069676896	-283.442346607222	-149.107031080174	-176.032710126493	-273.061867206684	6.45830251085809e-203	1.66056799712598e-12	8.72438254179378e-104	AIC_Exponential	BIC_Exponential
Successful	GCF_004635645.1_ASM463564v1	Hydrogen bonds	8.0761806448718	0.154391102923411	7.40484953014191	-156.419411729709	-185.995940862239	-289.278356674377	-151.22917202944	-178.210581311836	-278.897877273839	3.12140622412749e-204	5.97590274386498e-13	1.44711507161367e-104	AIC_Exponential	BIC_Exponential
Successful	GCF_004635665.1_ASM463566v1	Hydrogen bonds	8.07627268142077	0.152896824518168	7.40783560903075	-154.978373754528	-184.646424766948	-284.678097632995	-149.788134054259	-176.861065216544	-274.297618232457	3.43374300873422e-203	1.42677141137308e-12	5.66812896284875e-104	AIC_Exponential	BIC_Exponential
Successful	GCF_004635685.1_ASM463568v1	Hydrogen bonds	8.07520645924222	0.161656009893532	7.39539092879099	-166.695939230771	-196.505575301602	-323.470991543423	-161.505699530502	-188.720215751198	-313.090512142885	9.23388728456411e-212	5.73970243647787e-16	5.96046546718734e-110	AIC_Exponential	BIC_Exponential
Successful	GCF_004635705.1_ASM463570v1	Hydrogen bonds	8.07712211498031	0.148445626330831	7.414145262711	-148.776054209787	-178.040327460708	-267.53129751747	-143.585814509518	-170.254967910304	-257.150818116932	2.34902901834537e-199	2.64540990837133e-11	1.68025187489316e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635725.1_ASM463572v1	Hydrogen bonds	8.0766826159738	0.15090647335222	7.41037814493237	-151.885830697581	-181.290308087683	-275.877226550666	-146.695590997312	-173.504948537279	-265.496747150127	3.07086623286905e-201	6.64898246802437e-12	1.25302492271114e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004635745.1_ASM463574v1	Hydrogen bonds	8.07709104311634	0.14993492600035	7.41178943107532	-150.508639769375	-179.867131642336	-272.247159075773	-145.318400069106	-172.081772091933	-261.866679675235	1.99392197431331e-200	1.20890191878645e-11	4.09894244766203e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004635765.1_ASM463576v1	Hydrogen bonds	8.07653629187654	0.151609040633865	7.40944770866532	-153.376780920307	-182.984168404584	-280.446399588615	-148.186541220038	-175.19880885418	-270.065920188076	3.09110263463944e-202	2.91891626799088e-12	2.08072864020864e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_004635785.1_ASM463578v1	Hydrogen bonds	8.0770273346668	0.149242377846191	7.41313838092398	-149.552154686096	-178.880706922682	-269.257130463321	-144.361914985827	-171.095347372278	-258.876651062783	9.24205047682671e-200	2.06100358774779e-11	1.16025515338666e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635805.1_ASM463580v1	Hydrogen bonds	8.07693849698473	0.149714652167997	7.41224164289293	-149.935375792957	-179.222060746597	-270.223533937779	-144.745136092688	-171.436701196193	-259.843054537241	5.47034034383837e-200	1.76708695611169e-11	9.57371901214624e-102	AIC_Exponential	BIC_Exponential
Successful	GCF_004635825.1_ASM463582v1	Hydrogen bonds	8.07663336946094	0.15142167622259	7.41019195453671	-153.205414289166	-182.858682892405	-279.690644775166	-148.015174588897	-175.073323342001	-269.310165374628	AIC_Exponential	BIC_Exponential	4.55186691057979e-202	3.41685467880039e-12	2.6854972661181e-103
Successful	GCF_004635845.1_ASM463584v1	Hydrogen bonds	8.07688163042694	0.150475530702681	7.40977951072183	-151.506196652887	-181.023744856134	-276.106905668875	-146.315956952618	-173.23838530573	-265.726426268336	2.88570661818555e-201	5.67240011087776e-12	8.76016722147984e-103	AIC_Exponential	BIC_Exponential
Successful	GCF_004635865.1_ASM463586v1	Hydrogen bonds	8.07727212116257	0.148669882974455	7.4129327993991	-148.908186710578	-178.276395575451	-268.562462697101	-143.717947010308	-170.491036025047	-258.181983296562	1.38430833882581e-199	2.09448253574414e-11	1.16385966309428e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635885.1_ASM463588v1	Hydrogen bonds	8.07739383879173	0.147273930615684	7.41526581961697	-147.004446170764	-176.244091693028	-263.259079659563	-141.814206470495	-168.458732142624	-252.878600259025	2.14867617376349e-198	5.05731385766009e-11	6.64505570776732e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635905.1_ASM463590v1	Hydrogen bonds	8.07731958402334	0.147423146950109	7.41497309237155	-147.241449541545	-176.479356183581	-263.917843189889	-142.051209841276	-168.693996633177	-253.537363789351	1.53376982149266e-198	4.53735630210633e-11	5.282566513345e-101	AIC_Exponential	BIC_Exponential
Successful	GCF_004635925.1_ASM463592v1	Hydrogen bonds	8.07735218317759	0.147403214922594	7.41629673177309	-146.949665164131	-176.116035587424	-262.039504418075	-141.759425463861	-168.33067603702	-251.659025017537	3.81903992627016e-198	6.79821378437117e-11	1.28575425391003e-100	AIC_Exponential	BIC_Exponential
